original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
4,1,399,181,378,163,421,199,0.65
4,1,350,700,328,680,372,720,0.59
4,1,409,205,390,182,429,229,0.57
5,2,369,633,342,602,397,665,0.78
6,3,410,545,382,513,438,577,0.81
7,4,448,445,423,412,474,479,0.80
8,5,460,384,436,350,485,419,0.75
9,5,589,422,568,406,610,438,0.65
10,6,455,358,421,329,489,388,0.74
11,6,589,422,568,406,610,438,0.68
12,7,591,422,569,405,613,439,0.66
13,7,491,362,456,334,526,390,0.54
14,8,559,406,523,377,595,435,0.81
15,10,704,466,672,438,737,495,0.52
16,11,772,601,738,570,807,632,0.68
17,11,893,653,884,641,902,665,0.51
41,14,86,359,58,338,115,381,0.73
42,15,122,410,98,381,146,439,0.76
43,16,40,426,20,403,61,449,0.74
59,18,420,720,405,720,435,720,0.63
60,19,471,709,453,699,490,720,0.76
61,20,495,690,477,670,513,710,0.74
62,21,503,682,486,663,520,701,0.75
63,22,479,703,464,687,495,720,0.75
64,23,429,717,413,714,446,720,0.71
65,24,398,719,381,718,415,720,0.69
66,25,385,713,364,706,406,720,0.66
67,26,395,686,379,663,412,709,0.73
68,27,405,630,388,607,423,654,0.72
69,28,395,564,378,543,412,586,0.73
70,29,385,469,367,445,404,494,0.76
71,30,371,403,355,380,388,427,0.70
340,32,398,178,379,164,418,193,0.65
340,32,413,212,398,197,428,227,0.62
340,32,524,665,512,650,537,680,0.55
340,32,622,159,604,144,640,175,0.51
341,33,581,585,561,569,602,601,0.70
342,34,587,504,571,483,603,525,0.72
343,34,590,421,568,405,613,438,0.60
344,35,592,462,575,445,609,479,0.69
345,35,591,422,568,406,614,439,0.58
346,36,590,422,569,406,611,438,0.56
347,37,560,505,538,484,583,526,0.73
348,37,589,421,568,406,611,437,0.50
349,38,568,495,545,475,591,516,0.73
350,38,590,421,568,405,613,438,0.67
351,39,566,493,541,473,592,514,0.74
352,39,590,421,568,405,613,438,0.67
349,40,557,496,533,477,581,515,0.71
349,40,590,421,568,405,613,438,0.66
350,41,552,497,527,479,577,515,0.73
351,41,590,422,567,407,614,438,0.66
352,42,546,497,520,479,573,515,0.73
353,42,590,421,568,405,612,438,0.67
354,43,538,497,514,479,562,516,0.72
355,43,590,421,568,405,612,438,0.63
356,44,530,497,506,479,554,515,0.74
357,44,590,421,568,405,612,438,0.65
358,45,521,493,496,474,546,513,0.71
359,45,590,421,568,405,612,438,0.65
360,46,518,492,494,472,542,512,0.75
361,46,590,421,568,405,612,438,0.66
362,47,507,490,484,470,531,510,0.75
363,47,590,422,567,407,613,438,0.67
364,48,499,485,475,464,524,507,0.78
365,48,589,422,568,406,611,438,0.69
366,49,496,483,473,462,519,504,0.80
367,49,590,422,568,406,613,438,0.69
368,50,490,480,467,458,513,502,0.75
369,50,590,422,568,406,613,438,0.69
370,51,484,470,461,447,508,493,0.78
371,51,589,422,568,406,611,438,0.70
372,52,478,465,456,441,500,490,0.78
373,52,589,423,568,407,611,439,0.57
374,53,474,456,453,431,495,481,0.76
375,53,589,422,567,406,612,438,0.70
376,54,472,446,451,422,493,470,0.77
377,54,589,422,568,407,610,438,0.66
378,55,469,438,448,413,490,464,0.78
379,55,590,422,568,406,612,439,0.69
380,56,462,433,443,409,482,458,0.75
381,56,589,422,568,406,610,438,0.68
382,57,456,425,435,402,477,449,0.76
383,57,589,422,568,406,610,438,0.68
384,58,451,445,431,422,471,468,0.76
385,59,445,419,425,396,465,443,0.76
386,60,435,413,413,390,458,436,0.77
387,61,426,408,404,385,448,431,0.75
388,62,421,430,400,408,442,453,0.77
373,63,405,425,381,403,429,448,0.75
374,64,396,425,374,406,419,445,0.74
375,65,389,399,365,380,413,419,0.72
377,66,373,418,350,398,396,439,0.74
378,67,364,389,342,370,386,409,0.72
379,68,356,387,334,365,379,409,0.73
380,69,354,408,333,386,375,430,0.74
381,70,349,374,329,353,369,396,0.75
384,71,340,378,324,358,356,399,0.72
481,74,588,422,567,406,610,438,0.67
482,75,476,334,455,313,497,355,0.61
484,76,474,374,452,351,496,398,0.68
486,77,468,363,449,340,488,386,0.74
488,78,462,375,443,349,482,402,0.72
488,78,589,422,567,406,611,439,0.67
489,79,589,422,567,406,611,439,0.67
490,79,458,382,438,356,479,408,0.63
491,80,447,421,429,398,465,444,0.75
493,81,434,406,415,384,454,428,0.78
